"Article ID",Title,Author,"Publication Year",Abstract,Source,Link,Keywords,"Review Question",1.1,2.1,3.1,3.2,4.1,4.2,4.3,5.1,5.2,6.1,6.2,6.3,7.1,7.2,7.3,8.1,"Review Type"
126737,"Effects of elevated CO2 on the C:N stoichiometry of plants, soils, and microorganisms in terrestrial ecosystems","Wang, C. T.; Sun, Y.; Chen, H. Y. H.; Ruan, H. H.",2021,"The stoichiometry of carbon to nitrogen ratio (C:N) plays an important role in biogeochemical cycling in terrestrial ecosystems. As time goes by, the increase in atmospheric CO2 levels is expected; however, the impact of elevated atmospheric CO2 on the C:N stoichiometry of soils, plants, and microorganisms remains largely unclear. The results of the meta-analysis that included 174 studies with 1009 observations demonstrated that above- and below-ground C concentrations and C:N ratio increased under elevated CO2 regimes, whereas N concentrations decreased. Importantly, these responses were more pronounced with rising CO2 concentrations and longer experimental durations. Moreover, the responses of C, N, and C:N to elevated CO2 were similar across croplands, forests, and grasslands ecosystems with varying climates. Our results revealed that the C:N stoichiometry of soils, plants, and microorganisms responded consistently to the rising global CO2 levels, which indicated that terrestrial ecosystems might have the capacity to mitigate increased atmospheric CO2 concentrations by increasing C sequestration in plants, soils, and microorganisms in future.",Catena,"<a href='https://dx.doi.org/10.1016/j.catena.2021.105219' target='_blank'>10.1016/j.catena.2021.105219</a>","Rising CO2; Ecological stoichiometry; Ecological processes; Plant-soil-microorganism; Terrestrial ecosystems; Dilution effect; Geology; Agriculture; Water Resources","What are the impacts of elevated carbon dioxide on the C:N stoichiometry of plants, soils, and microorganisms in terrestrial ecosystems?",2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,"Evidence Review"
126740,"Negative effects of multiple global change factors on soil microbial diversity.","Yang Yang; Li Ting; Wang YunQiang; Cheng Huan; Chang, S. X.; Liang Chao; An ShaoShan",2021,"Soil microbial diversity is one of the key factors affecting the structure and function of the belowground ecosystem; yet, little is known about the response of microbial diversity to multiple global change factors. Here, we conducted a global meta-analysis based on data collected from 237 published papers to explore the effect of multiple global change factors (elevated carbon dioxide (eCO2), warming, elevated nitrogen addition (eN), wetting-drying cycle, drought, decreased precipitation (precipitation(-)), and increased precipitation (precipitation(+))) on microbial diversity (Shannon index) across different ecosystems (cropland, grassland, forest, shrubland, desert, wetland, and tundra). Global change decreased soil bacterial and fungal diversity by an average of 2.9% and 3.5%, respectively. For each global change factor, the effect sizes of precipitation(-), eN, wetting-drying cycle, and drought on soil microbial diversity were negative, whereas the effect sizes of eCO2, warming, and precipitation(+) were positive. This phenomenon was driven by changes in mean annual temperature (MAT) and edaphic factors (especially soil pH, bulk density and organic carbon content) rather than mean annual precipitation. Moreover, the effect size of soil microbial diversity linearly declined with increasing MAT, suggesting that microbial diversity was highly dependent on climate conditions at the global scale. In addition, two- and three-way interactions of global change factors aggravated the negative effects of individual effects. We suggest that it is essential to conduct long-term, multiple-factor experiments to assess the response of soil microbial diversity to global change because multiple global change factors often occur simultaneously.","Soil Biology and Biochemistry","<a href='https://dx.doi.org/10.1016/j.soilbio.2021.108229' target='_blank'>10.1016/j.soilbio.2021.108229</a>",,"What are the effects of multiple global change factors on soil microbial diversity?",2,1,2,2,2,1,1,1,1,2,1,1,3,3,2,2,"Evidence Review"
126749,"Seeds and seedlings in a changing world: A systematic review and meta-analysis from high altitude and high latitude ecosystems","Vázquez-Ramírez, J.; Venn, S.E.",2021,"The early life-history stages of plants, such as germination and seedling establishment, depend on favorable environmental conditions. Changes in the environment at high altitude and high latitude regions, as a consequence of climate change, will significantly affect these life stages and may have profound effects on species recruitment and survival. Here, we synthesize the current knowledge of climate change effects on treeline, tundra, and alpine plants’ early life-history stages. We systematically searched the available literature on this subject up until February 2020 and recovered 835 potential articles that matched our search terms. From these, we found 39 studies that matched our selection criteria. We characterized the studies within our review and performed a qualitative and quantitative analysis of the extracted meta-data regarding the climatic effects likely to change in these regions, including projected warming, early snowmelt, changes in precipitation, nutrient availability and their effects on seed maturation, seed dormancy, germination, seedling emergence and seedling establishment. Although the studies showed high variability in their methods and studied species, the qualitative and quantitative analysis of the extracted data allowed us to detect existing patterns and knowledge gaps. For example, warming temperatures seemed to favor all studied life stages except seedling establishment, a decrease in precipitation had a strong negative effect on seed stages and, surprisingly, early snowmelt had a neutral effect on seed dormancy and germination but a positive effect on seedling establishment. For some of the studied life stages, data within the literature were too limited to identify a precise effect. There is still a need for investigations that increase our understanding of the climate change impacts on high altitude and high latitude plants’ reproductive processes, as this is crucial for plant conservation and evidence-based management of these environments. Finally, we make recommendations for further research based on the identified knowledge gaps. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Plants,"<a href='https://dx.doi.org/10.3390/plants10040768' target='_blank'>10.3390/plants10040768</a>","Alpine; Climate change; Germination; Seedling establishment; Treeline; Tundra","What are the effects of climate change on the early life-history stages of high altitude and high latitude plants?",3,1,3,2,2,1,2,1,1,3,3,1,1,2,2,2,"Evidence Review"
126721,"Precipitation Changes Regulate Plant and Soil Microbial Biomass Via Plasticity in Plant Biomass Allocation in Grasslands: A Meta-Analysis","Zhang, C.; Xi, N.",2021,"In theory, changes in the amount of rainfall can change plant biomass allocation and subsequently influence coupled plant-soil microbial processes. However, testing patterns of combined responses of plants and soils remains a knowledge gap for terrestrial ecosystems. We carried out a comprehensive review of the available literature and conducted a meta-analysis to explore combined plant and soil microbial responses in grasslands exposed to experimental precipitation changes. We measured the effects of experimental precipitation changes on plant biomass, biomass allocation, and soil microbial biomass and tested for trade-offs between plant and soil responses to altered precipitation. We found that aboveground and belowground plant biomass responded asynchronically to precipitation changes, thereby leading to shifts in plant biomass allocation. Belowground plant biomass did not change under precipitation changes, but aboveground plant biomass decreased in precipitation reduction and increased in precipitation addition. There was a trade-off between responses of aboveground plant biomass and belowground plant biomass to precipitation reduction, but correlation wasn't found for precipitation addition. Microbial biomass carbon (C) did not change under the treatments of precipitation reduction. Increased root allocation may buffer drought stress for soil microbes through root exudations and neutralize microbial responses to precipitation reduction. However, precipitation addition increased microbial biomass C, potentially reflecting the removal of water limitation for soil microbial growth. We found that there were positive correlations between responses of aboveground plant biomass and microbial biomass C to precipitation addition, indicating that increased shoot growth probably promoted microbial responses via litter inputs. In sum, our study suggested that aboveground, belowground plant biomass and soil microbial biomass can respond asynchronically to precipitation changes, and emphasizes that testing the plant-soil system as a whole is necessary for forecasting the effects of precipitation changes on grassland systems. © Copyright © 2021 Zhang and Xi.","Frontiers in Plant Science","<a href='https://dx.doi.org/10.3389/fpls.2021.614968' target='_blank'>10.3389/fpls.2021.614968</a>","aboveground-belowground interaction; asynchrony; carbon stock; grasslands; optimal biomass allocation; precipitation","What are the impacts of increased or decreased rainfall on plant biomass, microbial biomass carbon, and soil moisture?",2,1,3,2,2,1,2,1,1,1,1,1,3,3,2,1,"Evidence Review"
126727,"The role of climate change in pollinator decline across the Northern Hemisphere is underestimated","Vasiliev, D.; Greenwood, S.",2021,"Pollinator biodiversity loss occurs at unprecedented rates globally, with particularly sharp declines documented in the North Temperate Zone. There is currently no consensus on the main drivers of the decline. Although climate change is expected to drive biodiversity loss in the future, current warming is often suggested to have positive impacts on pollinator assemblages in higher latitudes. Consequently, pollinator conservation initiatives in Europe and the USA tend to lack climate adaptation initiatives, an omission of which may be risky if climate change has significant negative impacts on pollinators. To gain an understanding of the impacts of climate change on pollinator biodiversity in the Northern Hemisphere, we conducted a literature review on genetic, species and community level diversity. Our findings suggest that global heating most likely causes homogenization of pollinator assemblages at all levels of pollinator biodiversity, making them less resilient to future stochasticity. Aspects of biodiversity that are rarely measured (e.g. genetic diversity, β-diversity, species evenness) tend to be most affected, while some dimensions of climate change, such as fluctuations in winter weather conditions, changes in the length of the vegetational season and increased frequency of extreme weather events, that seldom receive attention in empirical studies, tend to be particularly detrimental to pollinators. Negative effects of global heating on pollinator biodiversity are most likely exacerbated by homogenous and fragmented landscapes, widespread across Europe and the US, which limit opportunities for range-shifts and reduce micro-climatic buffering. This suggests the need for conservation initiatives to focus on increasing landscape connectivity and heterogeneity at multiple spatial scales. © 2021 Elsevier B.V.","Science of the Total Environment","<a href='https://dx.doi.org/10.1016/j.scitotenv.2021.145788' target='_blank'>10.1016/j.scitotenv.2021.145788</a>",,"What is the impact of climate change on pollinator biodiversity at genetic, species and community levels in the Northern Hemisphere?",3,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,"Evidence Review"
126705,"Does carbon pricing reduce emissions? A review of ex-post analyses","Green, J. F.",2021,"Carbon pricing has been hailed as an essential component of any sensible climate policy. Internalize the externalities, the logic goes, and polluters will change their behavior. The theory is elegant, but has carbon pricing worked in practice? Despite a voluminous literature on the topic, there are surprisingly few works that conduct an ex-post analysis, examining how carbon pricing has actually performed. This paper provides a meta-review of ex-post quantitative evaluations of carbon pricing policies around the world since 1990. Four findings stand out. First, though carbon pricing has dominated many political discussions of climate change, only 37 studies assess the actual effects of the policy on emissions reductions, and the vast majority of these are focused on Europe. Second, the majority of studies suggest that the aggregate reductions from carbon pricing on emissions are limited-generally between 0% and 2% per year. However, there is considerable variation across sectors. Third, in general, carbon taxes perform better than emissions trading schemes (ETSs). Finally, studies of the EU-ETS, the oldest ETS, indicate limited average annual reductions-ranging from 0% to 1.5% per annum. For comparison, the IPCC states that emissions must fall by 45% below 2010 levels by 2030 in order to limit warming to 1.5 degrees C-the goal set by the Paris Agreement (Intergovernmental Panel on Climate Change 2018). Overall, the evidence indicates that carbon pricing has a limited impact on emissions.","Environmental Research Letters","<a href='https://dx.doi.org/10.1088/1748-9326/abdae9' target='_blank'>10.1088/1748-9326/abdae9</a>","carbon markets; carbon pricing; climate change; cap and trade; carbon; tax; Environmental Sciences &amp; Ecology; Meteorology &amp; Atmospheric Sciences","What is the effectiveness of carbon pricing for reducing greenhouse gas emissions?",2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,"Evidence Review"
126706,"Increasing climatic sensitivity of global grassland vegetation biomass and species diversity correlates with water availability","Liu, D. J.; Zhang, C.; Ogaya, R.; Fernandez-Martinez, M.; Pugh, T. A. M.; Penuelas, J.",2021,"Grasslands are key repositories of biodiversity and carbon storage and are heavily impacted by effects of global warming and changes in precipitation regimes. Patterns of grassland dynamics associated with variability in future climate conditions across spatiotemporal scales are yet to be adequately quantified. Here, we performed a global meta-analysis of year and growing season sensitivities of vegetation aboveground biomass (AGB), aboveground net primary productivity (ANPP), and species richness (SR) and diversity (Shannon index, H) to experimental climate warming and precipitation shifts. All four variables were sensitive to climate change. Their sensitivities to shifts in precipitation were correlated with local background water availability, such as mean annual precipitation (MAP) and aridity, and AGB and ANPP sensitivities were greater in dry habitats than in nonwater-limited habitats. There was no effect of duration of experiment (short vs long term) on sensitivities. Temporal trends in ANPP and SR sensitivity depended on local water availability; ANPP sensitivity to warming increased over time and SR sensitivity to irrigation decreased over time. Our results provide a global overview of the sensitivities of grassland function and diversity to climate change that will improve the understanding of ecological responses across spatiotemporal scales and inform policies for conservation in dry climates.","New Phytologist","<a href='https://dx.doi.org/10.1111/nph.17269' target='_blank'>10.1111/nph.17269</a>","carbon storage; ecological sensitivity; global warming; precipitation; alteration; structural changes; temporal dynamics; Plant Sciences","What is the effect of experimental climate warming and precipitation shifts on global grassland aboveground biomass, aboveground net primary productivity, species richness and diversity?",2,1,2,2,3,1,2,1,1,3,2,1,3,2,2,2,"Evidence Review"
126707,"Nitrous oxide emission from agricultural soils: application of animal manure or biochar? A global meta-analysis.","Shakoor, A.; Shahzad, S. M.; Chatterjee, N.; Arif, M. S.; Farooq, T. H.; Altaf, M. M.; Tufail, M. A.; Dar, A. A.; Mehmood, T.",2021,"Organic amendments (animal manure and biochar) to agricultural soils may enhance soil organic carbon (SOC) contents, improve soil fertility and crop productivity but also contribute to global warming through nitrous oxide (N2O) emission. However, the effects of organic amendments on N2O emissions from agricultural soils seem variable among numerous research studies and remains uncertain. Here, eighty-five publications (peer-reviewed) were selected to perform a meta-analysis study. The results of this meta-analysis study show that the application of animal manure enhanced N2O emissions by 17.7%, whereas, biochar amendment significantly mitigated N2O emissions by 19.7%. Moreover, coarse textured soils increased [lnRR = 182.6%, 95% confidence interval (CI) = 151.4%, 217.7%] N2O emission after animal manure, in contrast, N2O emission mitigated by 7.0% from coarse textured soils after biochar amendment. In addition, this study found that 121-320 kg N ha-1 and ≤ 30 T ha-1 application rates of animal manure and biochar mitigated N2O emissions by 72.3% and 22.5%, respectively. Soil pH also played a vital role in regulating the N2O emissions after organic amendments. Furthermore, &gt; 10 soil C: N ratios increased N2O emissions by 121.4% and 27.6% after animal and biochar amendments, respectively. Overall, animal manure C: N ratios significantly enhanced N2O emissions, while, biochar C: N ratio had not shown any effect on N2O emissions. Overall, average N2O emission factors (EFs) for animal manure and biochar amendments were 0.46% and -0.08%, respectively. Thus, the results of this meta-analysis study provide scientific evidence about how organic amendments such as animal manure and biochar regulating the N2O emission from agricultural soils.","Journal of Environmental Management","<a href='https://dx.doi.org/10.1016/j.jenvman.2021.112170' target='_blank'>10.1016/j.jenvman.2021.112170</a>",,"What is the effect of application of animal manure or biochar on nitrous oxide emissions from agricultural soils?",3,1,2,2,3,1,1,1,1,3,2,1,3,2,2,2,"Evidence Review"
126714,"Understanding the combined impacts of weeds and climate change on crops","Vilà, M.; Beaury, E.M.; Blumenthal, D.M.; Bradley, B.A.; Early, R.; Laginhas, B.B.; Trillo, A.; Dukes, J.S.; Sorte, C.J.B.; Ibáñez, I.",2021,"Crops worldwide are simultaneously affected by weeds, which reduce yield, and by climate change, which can negatively or positively affect both crop and weed species. While the individual effects of environmental change and of weeds on crop yield have been assessed, the combined effects have not been broadly characterized. To explore the simultaneous impacts of weeds with changes in climate-related environmental conditions on future food production, we conducted a meta-analysis of 171 observations measuring the individual and combined effects of weeds and elevated CO2, drought or warming on 23 crop species. The combined effect of weeds and environmental change tended to be additive. On average, weeds reduced crop yield by 28%, a value that was not significantly different from the simultaneous effect of weeds and environmental change (27%), due to increased variability when acting together. The negative effect of weeds on crop yield was mitigated by elevated CO2 and warming, but added to the negative effect of drought. The impact of weeds with environmental change was also dependent on the photosynthetic pathway of the weed/crop pair and on crop identity. Native and non-native weeds had similarly negative effects on yield, with or without environmental change. Weed impact with environmental change was also independent of whether the crop was infested with a single or multiple weed species. Since weed impacts remain negative under environmental change, our results highlight the need to evaluate the efficacy of different weed management practices under climate change. Understanding that the effects of environmental change and weeds are, on average, additive brings us closer to developing useful forecasts of future crop performance. © 2021 The Author(s). Published by IOP Publishing Ltd","Environmental Research Letters","<a href='https://dx.doi.org/10.1088/1748-9326/abe14b' target='_blank'>10.1088/1748-9326/abe14b</a>",,"What are the combined effects of weed infestation and climate change on major crop yields?",2,1,3,2,2,1,2,1,1,3,2,1,3,3,2,2,"Evidence Review"
126697,"Management of cover crops in temperate climates influences soil organic carbon stocks: a meta-analysis","McClelland, S. C.; Paustian, K.; Schipanski, M. E.",2021,"Increasing the quantity and quality of plant biomass production in space and time can improve the capacity of agroecosystems to capture and store atmospheric carbon (C) in the soil. Cover cropping is a key practice to increase system net primary productivity (NPP) and increase the quantity of high-quality plant residues available for integration into soil organic matter (SOM). Cover crop management and local environmental conditions, however, influence the magnitude of soil C stock change. Here, we used a comprehensive meta-analysis approach to quantify the effect of cover crops on soil C stocks from the 0-30 cm soil depth in temperate climates and to identify key management and ecological factors that impact variation in this response. A total of 40 publications with 181 observations were included in the meta-analysis representing six countries across three different continents. Overall, cover crops had a strong positive effect on soil C stocks (P < 0.0001) leading to a 12% increase, averaging 1.11 Mg C/ha more soil C relative to a no cover crop control. The strongest predictors of SOC response to cover cropping were planting and termination date (i.e., growing window), annual cover crop biomass production, and soil clay content. Cover crops planted as continuous cover or autumn planted and terminated led to 20-30% greater total soil C stocks relative to other cover crop growing windows. Likewise, high annual cover crop biomass production (>7 Mg center dot ha(-1)center dot yr(-1)) resulted in 30% higher total soil C stocks than lower levels of biomass production. Managing for greater NPP by improving synchronization in cover crop growing windows and climate will enhance the capacity of this practice to drawdown carbon dioxide (CO2) from the atmosphere across agroecosystems. The integration of growing window (potentially as a proxy for biomass growth), climate, and soil factors in decision-support tools are relevant for improving the quantification of soil C stock change under cover crops, particularly with the expansion of terrestrial soil C markets.","Ecological Applications","<a href='https://dx.doi.org/10.1002/eap.2278' target='_blank'>10.1002/eap.2278</a>","agroecosystem; cover crop; diversity; meta; analysis; egative; emissions technology; et primary productivity; soil organic carbon; Environmental Sciences &amp; Ecology","What is the effect of using cover crops on soil organic carbon?",3,1,2,2,2,1,2,1,1,3,3,1,3,3,2,2,"Evidence Review"
126698,"Aboveground litter inputs determine carbon storage across soil profiles: a meta-analysis","Xu, S.; Sayer, E. J.; Eisenhauer, N.; Lu, X. K.; Wang, J. J.; Liu, C. S.",2021,"Aims Aboveground plant litter inputs are important sources of soil carbon (C). We aimed to establish how experimentally altered litter inputs affect soil C to 1-m depth across different ecosystems, and over different timeframes. Methods We performed a meta-analysis of 237 studies across 248 sites worldwide to assess the influence of treatment magnitude, treatment duration, initial soil C content, and climate on the response of soil C to altered aboveground litter inputs. Results Overall, soil C content was lower under litter removal, but higher under litter addition compared to controls. The effects of litter manipulation were apparent throughout the soil profile and were related to treatment magnitude. Soil C content declined markedly with increasing duration of litter removal, whereas the positive effect of litter addition attenuated over time. Cropland management practices (bare fallow or additional straw incorporation) had similar effects on soil C to litter removal and addition treatments. Conclusions Our study reveals rapid and consistent changes in soil C content with altered litter inputs and provides important insights into plant residue management to enhance soil C sequestration. We highlight the need for long-term experiments, with a greater focus on the processes underpinning soil C storage in different ecosystems.","Plant and Soil","<a href='https://dx.doi.org/10.1007/s11104-021-04881-5' target='_blank'>10.1007/s11104-021-04881-5</a>","Litter manipulation; Thinning; Bare fallow; Soil carbon stocks; Soil; profiles; Meta-analysis; Agriculture; Plant Sciences","What are the effects of above-ground litter removal and addition on soil carbon content and stocks?",3,1,2,2,2,1,1,1,1,2,2,1,3,3,2,2,"Evidence Review"
126702,"Microbial-derived carbon components are critical for enhancing soil organic carbon in no-tillage croplands: A global perspective","Li, Y; Li, Z; Cui, S; Liang, G; Zhang, Q",2021,"Soil organic carbon (SOC) is an important component of the global carbon (C) cycle, while tillage has been shown to significantly impact SOC stocks, its impact on the different SOC fractions is not well understood at global level, making it difficult to predict the behavior of SOC over time. Using data from 95 studies on a global level, we investigated the changes of various SOC fractions in 0-400 mm [dissolved organic C (DOC), particulate organic C (POC), easily oxidizable organic C (EOC), microbial biomass C (MBC), and mineral-associated organic C (MOC)] with NT application. This study also quantified the roles of different environmental and agronomic factors (e.g., climatic conditions, soil texture and nutrient conditions, study duration, and cropping intensity) in the changes of these SOC fractions. Compared to conventional tillage (CT), NT and reduced tillage (RT; tillage systems that are less intensive, with fewer trips in the field than CT) increased SOC concentrations, which were 7.4% higher in NT than in RT (percentage change based on weighted response ratio). Compared with CT, NT significantly increased DOC (17.6%), POC (11.7%), EOC (14.8%), MBC (33.1%), and MOC concentration (16.0%). Furthermore, POC, MBC, and MOC concentrations were 8.2, 34.1, and 4.4% higher in NT than in RT, respectively. Importantly, the increased SOC concentrations under NT were significantly correlated with MBC (R2 = 0.62) and POC (R2 = 0.55). Soil depth and mean annual temperature were the dominant factors affecting the response ratios of SOC fractions (DOC, EOC, MBC, MOC, and POC) under NT, followed by the duration of NT application. Our results suggest that SOC fractions, especially those driving soil biological activities (rather than total SOC), should be considered when evaluating the effects of conservation tillage practices on SOC sequestration. We highlight the development of site-specific strategies to effectively manage C stocks and to enhance local parameterization while developing biogeochemical and Earth system models.","Soil and Tillage Research","<a href='https://dx.doi.org/10.1016/j.still.2020.104758' target='_blank'>10.1016/j.still.2020.104758</a>","Carbon fraction; Conservation tillage; Reduced-tillage; Residue retention; Soil organic carbon","What are the effects of conservation tillage practices on soil organic carbon and its fractions?",2,1,2,2,2,1,1,1,1,2,1,1,3,3,2,1,"Evidence Review"
126703,"Household energy efficiency interventions: A systematic literature review","McAndrew, R; Mulcahy, R; Gordon, R; Russell-Bennett, R",2021,"Energy efficiency in the home is a major concern for households, governments and various non-government organisations. Energy efficiency has implications beyond usage and costs, with various co-benefit outcomes such as improved household health and well-being, comfort, air quality, increased productivity, energy security and improved social capital. The purpose of this systematic literature review is to examine energy efficiency interventions in advanced economies focusing on the household and determine the level of evidence regarding their effectiveness. We broadly scrutinise literature from 1990 to November 2019 to determine how theory and frameworks are used (or not used) to inform household interventions, the populations or groups of focus, which techniques and activities are used, and how outcomes are measured. We find mixed evidence to support specific types of interventions; however, when multiple techniques and activities were used, the intervention's success was more likely. We conclude with policy implications that call for more integrated and methodical explanations of interventions to better support critical decision-making for government.","Energy Policy","<a href='https://dx.doi.org/10.1016/j.enpol.2021.112136' target='_blank'>10.1016/j.enpol.2021.112136</a>","Systematic literature review; Household energy efficiency; Interventions; Campaigns; Effectiveness; Evidence-based policy and practice (EBPP)","What is the effectiveness of household energy efficiency interventions for increasing household energy efficiency?",2,1,3,2,2,1,1,2,2,1,1,1,3,1,2,3,"Evidence Review"
126666,"Influences of forest fires on the permafrost environment: A review","Li, X.-Y.; Jin, H.-J.; Wang, H.-W.; Marchenko, S.S.; Shan, W.; Luo, D.-L.; He, R.-X.; Spektor, V.; Huang, Y.-D.; Li, X.-Y.; Jia, N.",2021,"In boreal and arctic regions, forest fires exert great influences on biogeochemical processes, hydrothermal dynamics of the active layer and near-surface permafrost, and subsequent nutrient cycles. In this article, the studies on impacts of forest fires on the permafrost environment are reviewed. These studies indicate that forest fires could result in an irreversible degradation of permafrost, successions of boreal forests, rapid losses of soil carbon stock, and increased hazardous periglacial landforms. After forest fires, soil temperatures rise; active layer thickens; the release of soil carbon and nitrogen enhances, and; vegetation changes from coniferous forests to broad-leaved forests, shrublands or grasslands. It may take decades or even centuries for the fire-disturbed ecosystems and permafrost environment to return to pre-fire conditions, if ever possible. In boreal forest, the thickness of organic layer has a key influence on changes in permafrost and vegetation. In addition, climate warming, change of vegetation, shortening of fire return intervals, and extent of fire range and increasing of fire severity may all modify the change trajectory of the fire-impacted permafrost environment. However, the observations and research on the relationships and interactive mechanisms among the forest fires, vegetation, carbon cycle and permafrost under a changing climate are still inadequate for a systematic impact evaluation. Using the chronosequence approach of evaluating the temporal changes by measuring changes in the permafrost environment at different stages at various sites (possibly representing varied stages of permafrost degradation and modes), multi-source data assimilation and model predictions and simulations should be integrated with the results from long- and short-term field investigations, geophysical investigations and airborne surveys, laboratory testing and remote sensing. Future studies may enable quantitatively assess and predict the feed-back relationship and influence mechanism among organic layer, permafrost and active layer processes, vegetation and soil carbon under a warming climate at desired spatial and temporal scales. The irreversible changes in the boreal and artic forest ecosystem and their ecological and hydrothermal thresholds, such as those induced by forest fires, should be better and systematically studied. © 2021 National Climate Center (China Meteorological Administration)","Advances in Climate Change Research","<a href='https://dx.doi.org/10.1016/j.accre.2021.01.001' target='_blank'>10.1016/j.accre.2021.01.001</a>","Active layer thickness; Boreal and arctic regions; Ecological thresholds; Forest fires; Hydrothermal processes; Organic layer thickness; Permafrost degradation","What is the impact of forest fires on ecosystems with permafrost?",3,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,"Evidence Review"
126667,"A Review and Meta-Analysis of Potential Impacts of Ocean Acidification on Marine Calcifiers From the Southern Ocean","Figuerola, B.; Hancock, A.M.; Bax, N.; Cummings, V.J.; Downey, R.; Griffiths, H.J.; Smith, J.; Stark, J.S.",2021,"Understanding the vulnerability of marine calcifiers to ocean acidification is a critical issue, especially in the Southern Ocean (SO), which is likely to be the one of the first, and most severely affected regions. Since the industrial revolution, ~30% of anthropogenic CO2 has been absorbed by the global oceans. Average surface seawater pH levels have already decreased by 0.1 and are projected to decline by ~0.3 by the year 2100. This process, known as ocean acidification (OA), is shallowing the saturation horizon, which is the depth below which calcium carbonate (CaCO3) dissolves, likely increasing the vulnerability of many resident marine calcifiers to dissolution. The negative impact of OA may be seen first in species depositing more soluble CaCO3 mineral phases such as aragonite and high-Mg calcite (HMC). Ocean warming could further exacerbate the effects of OA in these particular species. Here we combine a review and a quantitative meta-analysis to provide an overview of the current state of knowledge about skeletal mineralogy of major taxonomic groups of SO marine calcifiers and to make projections about how OA might affect a broad range of SO taxa. We consider a species' geographic range, skeletal mineralogy, biological traits, and potential strategies to overcome OA. The meta-analysis of studies investigating the effects of the OA on a range of biological responses such as shell state, development and growth rate illustrates that the response variation is largely dependent on mineralogical composition. Species-specific responses due to mineralogical composition indicate that taxa with calcitic, aragonitic, and HMC skeletons, could be at greater risk to expected future carbonate chemistry alterations, and low-Mg calcite (LMC) species could be mostly resilient to these changes. Environmental and biological control on the calcification process and/or Mg content in calcite, biological traits, and physiological processes are also expected to influence species-specific responses. © Copyright © 2021 Figuerola, Hancock, Bax, Cummings, Downey, Griffiths, Smith and Stark.","Frontiers in Marine Science","<a href='https://dx.doi.org/10.3389/fmars.2021.584445' target='_blank'>10.3389/fmars.2021.584445</a>","Antarctica; aragonite; carbonate mineralogy; climate change; magnesium; saturation horizon; vulnerability","What is the impact of altered seawater carbonate chemistry due to ocean acidification on Southern Ocean marine calcifiers?",3,1,3,2,2,1,1,1,1,2,2,1,3,2,2,2,"Evidence Review"
126683,"Aggravated risk of soil erosion with global warming &#8211; A global meta-analysis","Ma, X. F.; Zhao, C. Y.; Zhu, J. T.",2021,"Climate warming has widely variable effects on terrestrial ecosystems, and warming-induced changes in soil erosion could accelerate or slow down future warming. Numerous methods and models have been developed to evaluate soil erosion. However, the quantification of the impact of climate change on soil erosion and selection of the most appropriate soil erosion model for a particular study area remain unclear. With the intensification of climate warming, solutions to these problems are becoming increasingly more important. In this study, we performed a meta-analysis of research on global soil erosion to verify the effects of climate warming on soil erosion. Four databases were searched for relevant peer-reviewed publications from 1980 to 2019 using five keywords. The results showed that soil erosion has increased worldwide, mainly in semiarid areas (p < 0.001). While soil erosion has decreased at high latitudes, it has increased at middle and low latitudes. Different soil erosion models provided significantly different simulation results. Among various models, the Revised Universal Soil Loss Equation and Wind Erosion Equation models showed the highest simulation accuracies for water erosion (p < 0.001) and wind erosion (p < 0.05), respectively. At present, the factors driving soil erosion under climate warming remain highly uncertain. In addition, differences in underlying surfaces and the number of study samples also affect soil erosion assessments. In the future, interactions between climate warming and soil erosion (especially in wind erosion models) should be studied in more detail, and the relationship between the UN Sustainable Development Goals and soil erosion should be further considered.",Catena,"<a href='https://dx.doi.org/10.1016/j.catena.2020.105129' target='_blank'>10.1016/j.catena.2020.105129</a>","Soil erosion; Global warming; Water erosion; Wind erosion; Meta-analysis; Geology; Agriculture; Water Resources","What is the impact of climate warming on the rate of soil erosion?",3,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,"Evidence Review"
